Time[s], Channel 0, Channel 1, Channel 2
5.212924458333334, 1, 0, 1
5.212953166666667, 0, 0, 1
5.213228416666667, 0, 1, 1
5.213255666666667, 1, 1, 1
5.213704791666667, 1, 1, 0
5.214428375000001, 1, 0, 0
5.214457791666667, 0, 0, 0
5.214732375000001, 0, 1, 0
5.214760208333334, 1, 1, 0
5.215932333333334, 1, 0, 0
5.215962250000000, 0, 0, 0
5.216236291666667, 0, 1, 0
5.216264750000001, 1, 1, 0
5.217436250000000, 1, 0, 0
5.217467375000000, 0, 0, 0
5.217748250000001, 0, 1, 0
5.217769791666667, 1, 1, 0
5.218971833333334, 0, 1, 0
5.219274333333334, 1, 1, 0
5.220476458333334, 0, 1, 0
5.220779125000000, 1, 1, 0
5.221981416666667, 0, 1, 0
5.222283916666667, 1, 1, 0
5.223486833333333, 0, 1, 0
5.223789458333334, 1, 1, 0
5.225879916666667, 1, 0, 0
5.226183875000000, 1, 1, 0
5.227383833333334, 1, 0, 0
5.227687833333333, 1, 1, 0
5.228887791666667, 1, 0, 0
5.229191750000000, 1, 1, 0
5.230391708333333, 1, 0, 0
5.230695708333334, 1, 1, 0
5.231895666666667, 1, 0, 0
5.232199625000001, 1, 1, 0
5.232204083333333, 1, 1, 1
5.233399583333334, 1, 0, 1
5.233703583333334, 1, 1, 1
5.233708333333333, 1, 1, 0
5.233988750000000, 0, 1, 0
5.234291250000000, 1, 1, 0
5.234903541666667, 1, 0, 0
5.235207500000000, 1, 1, 0
5.235494041666667, 0, 1, 0
5.235796791666667, 1, 1, 0
5.236407458333334, 1, 0, 0
5.236711458333334, 1, 1, 0
5.236998833333334, 0, 1, 0
5.237302083333334, 1, 1, 0
5.237911416666667, 1, 0, 0
5.238215375000000, 1, 1, 0
5.238504375000001, 0, 1, 0
5.238806875000001, 1, 1, 0
5.239415333333334, 1, 0, 0
5.239727333333334, 1, 1, 0
5.240009125000000, 0, 1, 0
5.240311916666667, 1, 1, 0
5.241513958333334, 0, 1, 0
5.241816583333334, 1, 1, 0
5.243018500000001, 0, 1, 0
5.243321166666667, 1, 1, 0
5.244523625000000, 0, 1, 0
5.244826041666667, 1, 1, 0
5.246028083333334, 0, 1, 0
5.246330625000001, 1, 1, 0
5.247859000000000, 1, 0, 0
5.248162958333333, 1, 1, 0
5.249362916666667, 1, 0, 0
5.249666916666667, 1, 1, 0
5.250866875000001, 1, 0, 0
5.251170833333334, 1, 1, 0
5.252207625000000, 1, 1, 1
5.252370791666667, 1, 0, 1
5.252674791666667, 1, 1, 1
5.253711875000000, 1, 1, 0
5.253874750000000, 1, 0, 0
5.254178708333334, 1, 1, 0
5.255378666666667, 1, 0, 0
5.255682666666667, 1, 1, 0
5.256529958333334, 0, 1, 0
5.256832375000000, 1, 1, 0
5.256882625000000, 1, 0, 0
5.257186583333334, 1, 1, 0
5.258034458333333, 0, 1, 0
5.258336916666667, 1, 1, 0
5.258386541666667, 1, 0, 0
5.258690541666667, 1, 1, 0
5.259539291666667, 0, 1, 0
5.259841958333333, 1, 1, 0
5.259890500000000, 1, 0, 0
5.260194458333333, 1, 1, 0
5.261044041666667, 0, 1, 0
5.261346541666667, 1, 1, 0
5.261394416666667, 1, 0, 0
5.261706416666667, 1, 1, 0
5.262548583333333, 0, 1, 0
5.262851583333334, 1, 1, 0
5.264053625000001, 0, 1, 0
5.264356083333333, 1, 1, 0
5.265558333333334, 0, 1, 0
5.265861125000001, 1, 1, 0
5.267063375000000, 0, 1, 0
5.267366166666667, 1, 1, 0
5.268568208333334, 0, 1, 0
5.268871375000001, 1, 1, 0
5.269838083333334, 1, 0, 0
5.270142041666667, 1, 1, 0
5.271342000000001, 1, 0, 0
5.271646000000000, 1, 1, 0
5.272211250000001, 1, 1, 1
5.272845916666667, 1, 0, 1
5.273149916666667, 1, 1, 1
5.273716833333333, 1, 1, 0
5.274349875000000, 1, 0, 0
5.274653875000000, 1, 1, 0
5.275853791666667, 1, 0, 0
5.276157791666667, 1, 1, 0
5.277357750000000, 1, 0, 0
5.277661750000000, 1, 1, 0
5.278861708333333, 1, 0, 0
5.279071041666667, 0, 0, 0
5.279165666666667, 0, 1, 0
5.279373500000000, 1, 1, 0
5.280365625000000, 1, 0, 0
5.280575625000000, 0, 0, 0
5.280669625000001, 0, 1, 0
5.280878041666667, 1, 1, 0
5.281869541666667, 1, 0, 0
5.282080125000000, 0, 0, 0
5.282173541666667, 0, 1, 0
5.282382750000000, 1, 1, 0
5.283373500000001, 1, 0, 0
5.283585208333333, 0, 0, 0
5.283685458333333, 0, 1, 0
5.283887666666667, 1, 1, 0
5.285089750000000, 0, 1, 0
5.285392166666667, 1, 1, 0
5.286594250000000, 0, 1, 0
5.286896833333333, 1, 1, 0
5.288098791666667, 0, 1, 0
5.288401250000001, 1, 1, 0
5.289603333333334, 0, 1, 0
5.289905958333334, 1, 1, 0
5.291108375000000, 0, 1, 0
5.291410875000000, 1, 1, 0
5.291817125000001, 1, 0, 0
5.292121125000000, 1, 1, 0
5.292207875000000, 1, 1, 1
5.293321083333334, 1, 0, 1
5.293625041666667, 1, 1, 1
5.293712125000000, 1, 1, 0
5.294825000000000, 1, 0, 0
5.295129000000000, 1, 1, 0
5.296328958333334, 1, 0, 0
5.296632916666667, 1, 1, 0
5.297832875000000, 1, 0, 0
5.298136875000000, 1, 1, 0
5.299336833333333, 1, 0, 0
5.299640791666667, 1, 1, 0
5.300840750000000, 1, 0, 0
5.301144750000001, 1, 1, 0
5.301610208333334, 0, 1, 0
5.301912666666667, 1, 1, 0
5.302344708333334, 1, 0, 0
5.302648666666667, 1, 1, 0
5.303114833333334, 0, 1, 0
5.303417166666667, 1, 1, 0
5.303848625000001, 1, 0, 0
5.304152625000000, 1, 1, 0
5.304619250000000, 0, 1, 0
5.304921708333334, 1, 1, 0
5.305352583333334, 1, 0, 0
5.305664541666667, 1, 1, 0
5.306123791666667, 0, 1, 0
5.306426541666667, 1, 1, 0
5.307628875000001, 0, 1, 0
5.307931291666667, 1, 1, 0
5.309133375000000, 0, 1, 0
5.309435833333334, 1, 1, 0
5.310638041666667, 0, 1, 0
5.310940416666667, 1, 1, 0
5.312142458333334, 0, 1, 0
5.312445041666667, 1, 1, 0
5.312901750000000, 1, 1, 1
5.313647000000000, 0, 1, 1
5.313719916666667, 0, 1, 0
5.313796208333334, 0, 0, 0
5.313949750000000, 1, 0, 0
5.314100208333334, 1, 1, 0
5.315300166666667, 1, 0, 0
5.315604125000000, 1, 1, 0
5.316804083333333, 1, 0, 0
5.317108083333333, 1, 1, 0
5.318308041666667, 1, 0, 0
5.318612000000000, 1, 1, 0
5.319811958333334, 1, 0, 0
5.320115958333334, 1, 1, 0
5.321315916666667, 1, 0, 0
5.321619875000001, 1, 1, 0
5.322819833333334, 1, 0, 0
5.323123833333334, 1, 1, 0
5.324149291666667, 0, 1, 0
5.324323791666667, 0, 0, 0
5.324451833333334, 1, 0, 0
5.324627750000000, 1, 1, 0
5.325653833333334, 0, 1, 0
5.325827708333334, 0, 0, 0
5.325956375000001, 1, 0, 0
5.326131708333333, 1, 1, 0
5.327158375000001, 0, 1, 0
5.327331666666667, 0, 0, 0
5.327460833333333, 1, 0, 0
5.327643625000000, 1, 1, 0
5.328662916666667, 0, 1, 0
5.328965458333333, 1, 1, 0
5.330167458333333, 0, 1, 0
5.330470000000000, 1, 1, 0
5.331672000000000, 0, 1, 0
5.331974541666667, 1, 1, 0
5.332218125000001, 1, 1, 1
5.333176583333334, 0, 1, 1
5.333479250000000, 1, 1, 1
5.333723708333333, 1, 1, 0
5.334681583333333, 0, 1, 0
5.334984041666667, 1, 1, 0
5.335775291666667, 1, 0, 0
5.336079291666667, 1, 1, 0
5.336186291666667, 0, 1, 0
5.336489083333333, 1, 1, 0
5.337279250000000, 1, 0, 0
5.337583208333333, 1, 1, 0
5.338783166666667, 1, 0, 0
5.339087125000001, 1, 1, 0
5.340287083333334, 1, 0, 0
5.340591083333334, 1, 1, 0
5.341791041666667, 1, 0, 0
5.342095041666667, 1, 1, 0
5.343294958333334, 1, 0, 0
5.343598958333334, 1, 1, 0
5.344798916666667, 1, 0, 0
5.345102916666667, 1, 1, 0
5.346302833333334, 1, 0, 0
5.346606833333333, 1, 1, 0
5.346688416666667, 0, 1, 0
5.346990875000000, 1, 1, 0
5.347806791666667, 1, 0, 0
5.348110750000000, 1, 1, 0
5.348192958333334, 0, 1, 0
5.348495500000000, 1, 1, 0
5.349310708333333, 1, 0, 0
5.349622708333333, 1, 1, 0
5.349697583333334, 0, 1, 0
5.349999958333334, 1, 1, 0
5.351202041666667, 0, 1, 0
5.351504583333334, 1, 1, 0
5.352221583333334, 1, 1, 1
5.352706625000001, 0, 1, 1
5.353009291666667, 1, 1, 1
5.353727166666667, 1, 1, 0
5.354211625000000, 0, 1, 0
5.354514083333334, 1, 1, 0
5.355716333333334, 0, 1, 0
5.356019125000000, 1, 1, 0
5.357221208333334, 0, 1, 0
5.357523666666667, 1, 1, 0
5.357754375000001, 1, 0, 0
5.358058333333334, 1, 1, 0
5.358725791666667, 0, 1, 0
5.359029083333334, 1, 1, 0
5.359258291666667, 1, 0, 0
5.359562291666667, 1, 1, 0
5.360762250000001, 1, 0, 0
5.361066208333334, 1, 1, 0
5.362266166666667, 1, 0, 0
5.362570166666667, 1, 1, 0
5.363770125000000, 1, 0, 0
5.364074083333334, 1, 1, 0
5.365274041666667, 1, 0, 0
5.365578041666667, 1, 1, 0
5.366778000000000, 1, 0, 0
5.367081958333333, 1, 1, 0
5.368281916666667, 1, 0, 0
5.368585916666667, 1, 1, 0
5.369228541666667, 0, 1, 0
5.369531000000000, 1, 1, 0
5.369785875000001, 1, 0, 0
5.370089833333334, 1, 1, 0
5.370733083333334, 0, 1, 0
5.371035541666667, 1, 1, 0
5.371289791666667, 1, 0, 0
5.371601791666667, 1, 1, 0
5.372226583333334, 1, 1, 1
5.372237708333333, 0, 1, 1
5.372540083333334, 1, 1, 1
5.373730791666667, 1, 1, 0
5.373742166666667, 0, 1, 0
5.374044625000001, 1, 1, 0
5.375247458333334, 0, 1, 0
5.375550250000001, 1, 1, 0
5.376752250000000, 0, 1, 0
5.377054791666667, 1, 1, 0
5.378256875000000, 0, 1, 0
5.378559500000001, 1, 1, 0
5.379733458333334, 1, 0, 0
5.379761833333333, 0, 0, 0
5.380037416666667, 0, 1, 0
5.380064291666667, 1, 1, 0
5.381237375000000, 1, 0, 0
5.381267250000001, 0, 0, 0
5.381541375000000, 0, 1, 0
5.381569833333334, 1, 1, 0
5.382741333333334, 1, 0, 0
5.383045291666667, 1, 1, 0
5.384245250000000, 1, 0, 0
5.384549250000000, 1, 1, 0
5.385749208333333, 1, 0, 0
5.386053166666667, 1, 1, 0
5.387253125000000, 1, 0, 0
5.387557125000001, 1, 1, 0
5.388757083333334, 1, 0, 0
5.389061041666667, 1, 1, 0
5.390261000000001, 1, 0, 0
5.390565000000000, 1, 1, 0
5.391764958333334, 1, 0, 0
5.391769166666667, 0, 0, 0
5.392068916666667, 0, 1, 0
5.392071708333334, 1, 1, 0
5.392230041666667, 1, 1, 1
5.393268875000000, 1, 0, 1
5.393273708333334, 0, 0, 1
5.393576166666667, 1, 0, 1
5.393580875000000, 1, 1, 1
5.393734291666667, 1, 1, 0
5.394778250000000, 0, 1, 0
5.395080833333334, 1, 1, 0
5.396282791666667, 0, 1, 0
5.396585250000000, 1, 1, 0
5.397787416666667, 0, 1, 0
5.398089791666667, 1, 1, 0
5.399291875000000, 0, 1, 0
5.399594333333334, 1, 1, 0
5.400796416666667, 0, 1, 0
5.401098958333334, 1, 1, 0
5.401712541666667, 1, 0, 0
5.402016500000000, 1, 1, 0
5.402301041666667, 0, 1, 0
5.402603416666667, 1, 1, 0
5.403216458333334, 1, 0, 0
5.403520458333333, 1, 1, 0
5.403805500000001, 0, 1, 0
5.404108083333334, 1, 1, 0
5.404720416666667, 1, 0, 0
5.405024375000000, 1, 1, 0
5.406224333333333, 1, 0, 0
5.406528333333334, 1, 1, 0
5.407728291666667, 1, 0, 0
5.408032250000001, 1, 1, 0
5.409232208333334, 1, 0, 0
5.409536208333334, 1, 1, 0
5.410736166666667, 1, 0, 0
5.411040125000000, 1, 1, 0
5.412233583333333, 1, 1, 1
5.412240083333334, 1, 0, 1
5.412544083333334, 1, 1, 1
5.413737833333333, 1, 1, 0
5.413744041666667, 1, 0, 0
5.414048000000000, 1, 1, 0
5.414307416666667, 0, 1, 0
5.414609791666667, 1, 1, 0
5.415247958333334, 1, 0, 0
5.415559958333334, 1, 1, 0
5.415811916666667, 0, 1, 0
5.416114333333334, 1, 1, 0
5.417316375000000, 0, 1, 0
5.417618875000001, 1, 1, 0
5.418820916666667, 0, 1, 0
5.419123458333334, 1, 1, 0
5.420325458333334, 0, 1, 0
5.420628000000001, 1, 1, 0
5.421830000000000, 0, 1, 0
5.422132541666667, 1, 1, 0
5.423334625000001, 0, 1, 0
5.423637291666667, 1, 1, 0
5.423691625000000, 1, 0, 0
5.423995583333333, 1, 1, 0
5.424839583333334, 0, 1, 0
5.425142041666667, 1, 1, 0
5.425195541666667, 1, 0, 0
5.425499541666667, 1, 1, 0
5.426345000000000, 0, 1, 0
5.426647583333334, 1, 1, 0
5.426699500000001, 1, 0, 0
5.427003458333334, 1, 1, 0
5.428203416666667, 1, 0, 0
5.428507416666667, 1, 1, 0
5.429707375000000, 1, 0, 0
5.430011333333334, 1, 1, 0
5.431211291666667, 1, 0, 0
5.431515291666667, 1, 1, 0
5.432237208333333, 1, 1, 1
5.432715250000000, 1, 0, 1
5.433019208333334, 1, 1, 1
5.433741458333333, 1, 1, 0
5.434219166666667, 1, 0, 0
5.434523166666667, 1, 1, 0
5.435723125000000, 1, 0, 0
5.436027083333333, 1, 1, 0
5.436846916666667, 0, 1, 0
5.437149458333334, 1, 1, 0
5.437227041666667, 1, 0, 0
5.437539041666667, 1, 1, 0
5.438351458333334, 0, 1, 0
5.438653958333334, 1, 1, 0
5.439856000000001, 0, 1, 0
5.440158625000000, 1, 1, 0
5.441360541666667, 0, 1, 0
5.441663041666667, 1, 1, 0
5.442865083333333, 0, 1, 0
5.443167625000000, 1, 1, 0
5.444369625000000, 0, 1, 0
5.444672125000000, 1, 1, 0
5.445670708333334, 1, 0, 0
5.445874416666667, 0, 0, 0
5.445974666666667, 0, 1, 0
5.446177208333333, 1, 1, 0
5.447174625000001, 1, 0, 0
5.447379208333333, 0, 0, 0
5.447478625000000, 0, 1, 0
5.447681750000000, 1, 1, 0
5.448678583333334, 1, 0, 0
5.448883833333333, 0, 0, 0
5.448982541666667, 0, 1, 0
5.449186500000001, 1, 1, 0
5.450182500000000, 1, 0, 0
5.450486500000000, 1, 1, 0
5.451686416666667, 1, 0, 0
5.451990416666667, 1, 1, 0
5.452240791666667, 1, 1, 1
5.453190375000000, 1, 0, 1
5.453494375000000, 1, 1, 1
5.453745041666667, 1, 1, 0
5.454694333333333, 1, 0, 0
5.454998291666667, 1, 1, 0
5.456198250000000, 1, 0, 0
5.456502250000001, 1, 1, 0
5.457702166666667, 1, 0, 0
5.458006166666667, 1, 1, 0
5.459206125000001, 1, 0, 0
5.459386125000000, 0, 0, 0
5.459518083333334, 0, 1, 0
5.459688541666667, 1, 1, 0
5.460890666666667, 0, 1, 0
5.461193083333334, 1, 1, 0
5.462395208333334, 0, 1, 0
5.462697625000001, 1, 1, 0
5.463899875000000, 0, 1, 0
5.464202666666667, 1, 1, 0
5.465404750000000, 0, 1, 0
5.465707250000000, 1, 1, 0
5.466909333333334, 0, 1, 0
5.467211916666667, 1, 1, 0
5.467649750000001, 1, 0, 0
5.467953750000000, 1, 1, 0
5.468414333333333, 0, 1, 0
5.468716791666667, 1, 1, 0
5.469153708333334, 1, 0, 0
5.469457666666667, 1, 1, 0
5.469918875000000, 0, 1, 0
5.470221375000000, 1, 1, 0
5.470657625000000, 1, 0, 0
5.470961625000000, 1, 1, 0
5.471423375000001, 0, 1, 0
5.471725875000001, 1, 1, 0
5.472161583333333, 1, 0, 0
5.472245583333334, 1, 0, 1
5.472465541666667, 1, 1, 1
5.473665500000000, 1, 0, 1
5.473749833333334, 1, 0, 0
5.473969500000000, 1, 1, 0
5.475169458333333, 1, 0, 0
5.475473458333334, 1, 1, 0
5.476673375000001, 1, 0, 0
5.476977375000001, 1, 1, 0
5.478177333333334, 1, 0, 0
5.478481291666667, 1, 1, 0
5.479681250000001, 1, 0, 0
5.479985250000000, 1, 1, 0
5.481185208333334, 1, 0, 0
5.481497166666667, 1, 1, 0
5.481925208333334, 0, 1, 0
5.482227666666667, 1, 1, 0
5.483429750000000, 0, 1, 0
5.483732208333334, 1, 1, 0
5.484934291666667, 0, 1, 0
5.485236750000000, 1, 1, 0
5.486438833333334, 0, 1, 0
5.486741666666667, 1, 1, 0
5.487943875000000, 0, 1, 0
5.488246333333334, 1, 1, 0
5.489448458333333, 0, 1, 0
5.489628833333334, 0, 0, 0
5.489750916666667, 1, 0, 0
5.489932833333333, 1, 1, 0
5.490953125000001, 0, 1, 0
5.491132791666667, 0, 0, 0
5.491255916666667, 1, 0, 0
5.491436750000000, 1, 1, 0
5.492243875000001, 1, 1, 1
5.492458000000000, 0, 1, 1
5.492636708333333, 0, 0, 1
5.492761125000000, 1, 0, 1
5.492940708333333, 1, 1, 1
5.493748125000001, 1, 1, 0
5.493963541666667, 0, 1, 0
5.494140666666667, 0, 0, 0
5.494266000000001, 1, 0, 0
5.494444625000001, 1, 1, 0
5.495644583333334, 1, 0, 0
5.495948583333334, 1, 1, 0
5.497148541666667, 1, 0, 0
5.497452500000001, 1, 1, 0
5.498652458333334, 1, 0, 0
5.498956458333334, 1, 1, 0
5.500156416666667, 1, 0, 0
5.500460375000000, 1, 1, 0
5.501660333333334, 1, 0, 0
5.501964333333333, 1, 1, 0
5.503164291666667, 1, 0, 0
5.503476250000000, 1, 1, 0
5.504465333333334, 0, 1, 0
5.504768333333334, 1, 1, 0
5.505970500000000, 0, 1, 0
5.506272833333334, 1, 1, 0
5.507474958333334, 0, 1, 0
5.507777375000001, 1, 1, 0
5.508980125000000, 0, 1, 0
5.509282958333333, 1, 1, 0
5.510485000000000, 0, 1, 0
5.510788125000000, 1, 1, 0
5.511607916666667, 1, 0, 0
5.511911916666667, 1, 1, 0
5.511990583333334, 0, 1, 0
5.512251833333334, 0, 1, 1
5.512293041666667, 1, 1, 1
5.513111875000001, 1, 0, 1
5.513415833333334, 1, 1, 1
5.513495208333334, 0, 1, 1
5.513756083333334, 0, 1, 0
5.513797541666667, 1, 1, 0
5.514615791666667, 1, 0, 0
5.514919791666667, 1, 1, 0
5.514999916666667, 0, 1, 0
5.515302625000000, 1, 1, 0
5.516119750000001, 1, 0, 0
5.516423708333334, 1, 1, 0
5.516504666666667, 0, 1, 0
5.516807125000001, 1, 1, 0
5.517623666666667, 1, 0, 0
5.517927666666667, 1, 1, 0
5.519127625000000, 1, 0, 0
5.519431583333334, 1, 1, 0
5.520631541666667, 1, 0, 0
5.520935541666667, 1, 1, 0
5.522135500000000, 1, 0, 0
5.522439458333333, 1, 1, 0
5.523639416666667, 1, 0, 0
5.523943416666667, 1, 1, 0
5.525143333333333, 1, 0, 0
5.525455333333333, 1, 1, 0
5.527006458333334, 0, 1, 0
5.527308916666667, 1, 1, 0
5.528511041666667, 0, 1, 0
5.528813458333333, 1, 1, 0
5.530015708333334, 0, 1, 0
5.530318500000000, 1, 1, 0
5.531520625000001, 0, 1, 0
5.531823083333333, 1, 1, 0
5.532255500000001, 1, 1, 1
5.533025250000001, 0, 1, 1
5.533327583333334, 1, 1, 1
5.533587000000001, 1, 0, 1
5.533759750000001, 1, 0, 0
5.533891000000001, 1, 1, 0
5.534530291666667, 0, 1, 0
5.534832666666667, 1, 1, 0
5.535090916666667, 1, 0, 0
5.535394916666667, 1, 1, 0
5.536034750000001, 0, 1, 0
5.536337291666667, 1, 1, 0
5.536594875000000, 1, 0, 0
5.536898875000000, 1, 1, 0
5.537539250000000, 0, 1, 0
5.537841708333334, 1, 1, 0
5.538098791666667, 1, 0, 0
5.538402791666667, 1, 1, 0
5.539043791666667, 0, 1, 0
5.539346250000000, 1, 1, 0
5.539602750000000, 1, 0, 0
5.539906750000000, 1, 1, 0
5.541106708333333, 1, 0, 0
5.541410666666667, 1, 1, 0
5.542610625000000, 1, 0, 0
5.542914625000001, 1, 1, 0
5.544114541666667, 1, 0, 0
5.544418541666667, 1, 1, 0
5.545618500000001, 1, 0, 0
5.545922458333334, 1, 1, 0
5.547122416666667, 1, 0, 0
5.547434416666667, 1, 1, 0
5.549545625000000, 0, 1, 0
5.549848291666667, 1, 1, 0
5.551050625000000, 0, 1, 0
5.551353083333334, 1, 1, 0
5.552257666666667, 1, 1, 1
5.552556041666667, 0, 1, 1
5.552858625000001, 1, 1, 1
5.553763250000000, 1, 1, 0
5.554060708333334, 0, 1, 0
5.554363375000000, 1, 1, 0
5.555565791666667, 0, 1, 0
5.555566083333334, 0, 0, 0
5.555868208333334, 1, 0, 0
5.555870083333334, 1, 1, 0
5.557070000000000, 1, 0, 0
5.557070291666667, 0, 0, 0
5.557372833333334, 1, 0, 0
5.557374000000000, 1, 1, 0
5.558573958333334, 1, 0, 0
5.558574875000001, 0, 0, 0
5.558877375000001, 1, 0, 0
5.558877958333333, 1, 1, 0
5.560077875000000, 1, 0, 0
5.560080125000001, 0, 0, 0
5.560381875000000, 0, 1, 0
5.560382833333334, 1, 1, 0
5.561581833333333, 1, 0, 0
5.561584916666667, 0, 0, 0
5.561885791666667, 0, 1, 0
5.561888125000000, 1, 1, 0
5.563085750000000, 1, 0, 0
5.563389750000001, 1, 1, 0
5.564589708333334, 1, 0, 0
5.564893666666667, 1, 1, 0
5.566093625000001, 1, 0, 0
5.566397625000000, 1, 1, 0
5.567597583333334, 1, 0, 0
5.567901583333334, 1, 1, 0
5.569101500000000, 1, 0, 0
5.569413500000000, 1, 1, 0
5.572087708333334, 0, 1, 0
5.572261208333334, 0, 1, 1
5.572390166666667, 1, 1, 1
5.573592250000000, 0, 1, 1
5.573766791666667, 0, 1, 0
5.573894708333333, 1, 1, 0
5.575096833333333, 0, 1, 0
5.575399250000000, 1, 1, 0
5.576601500000001, 0, 1, 0
5.576904291666667, 1, 1, 0
5.577545166666667, 1, 0, 0
5.577849166666667, 1, 1, 0
5.578106375000000, 0, 1, 0
5.578408833333333, 1, 1, 0
5.579049083333333, 1, 0, 0
5.579353083333333, 1, 1, 0
5.579610916666667, 0, 1, 0
5.579913375000000, 1, 1, 0
5.580553041666667, 1, 0, 0
5.580857000000000, 1, 1, 0
5.581115458333334, 0, 1, 0
5.581417916666667, 1, 1, 0
5.582056958333333, 1, 0, 0
5.582360958333334, 1, 1, 0
5.582620041666667, 0, 1, 0
5.582922541666667, 1, 1, 0
5.583560916666667, 1, 0, 0
5.583864875000001, 1, 1, 0
5.584124708333333, 0, 1, 0
5.584427500000000, 1, 1, 0
5.585064833333334, 1, 0, 0
5.585368833333334, 1, 1, 0
5.586568791666667, 1, 0, 0
5.586872750000000, 1, 1, 0
5.588072708333334, 1, 0, 0
5.588376708333334, 1, 1, 0
5.589576666666667, 1, 0, 0
5.589880625000000, 1, 1, 0
5.591080583333333, 1, 0, 0
5.591392583333334, 1, 1, 0
5.592266083333334, 1, 1, 1
5.593770333333334, 1, 1, 0
5.594626833333334, 0, 1, 0
5.594929416666667, 1, 1, 0
5.596131375000001, 0, 1, 0
5.596433833333334, 1, 1, 0
5.597635916666667, 0, 1, 0
5.597938375000000, 1, 1, 0
5.599140458333333, 0, 1, 0
5.599442916666667, 1, 1, 0
5.599524250000000, 1, 0, 0
5.599828208333333, 1, 1, 0
5.600645000000000, 0, 1, 0
5.600947458333334, 1, 1, 0
5.601028166666667, 1, 0, 0
5.601332166666667, 1, 1, 0
5.602150416666667, 0, 1, 0
5.602453000000001, 1, 1, 0
5.602532125000001, 1, 0, 0
5.602836083333334, 1, 1, 0
5.603655083333334, 0, 1, 0
5.603957541666667, 1, 1, 0
5.604036041666667, 1, 0, 0
5.604340041666667, 1, 1, 0
5.605159625000001, 0, 1, 0
5.605462166666667, 1, 1, 0
5.605540000000000, 1, 0, 0
5.605843958333334, 1, 1, 0
5.606664166666667, 0, 1, 0
5.606966625000000, 1, 1, 0
5.607043916666667, 1, 0, 0
5.607347916666667, 1, 1, 0
5.608547875000000, 1, 0, 0
5.608851833333333, 1, 1, 0
5.610051791666667, 1, 0, 0
5.610355791666667, 1, 1, 0
5.611555750000000, 1, 0, 0
5.611859708333333, 1, 1, 0
5.612268333333334, 1, 1, 1
5.613059666666667, 1, 0, 1
5.613371666666667, 1, 1, 1
5.613773875000001, 1, 1, 0
5.617165958333334, 0, 1, 0
5.617468416666667, 1, 1, 0
5.618670583333333, 0, 1, 0
5.618972958333334, 1, 1, 0
5.620175250000000, 0, 1, 0
5.620478000000000, 1, 1, 0
5.621503333333334, 1, 0, 0
5.621680083333334, 0, 0, 0
5.621807291666667, 0, 1, 0
5.621982625000000, 1, 1, 0
5.623007250000001, 1, 0, 0
5.623184708333334, 0, 0, 0
5.623311250000000, 0, 1, 0
5.623487083333334, 1, 1, 0
5.624511208333334, 1, 0, 0
5.624689166666667, 0, 0, 0
5.624815166666667, 0, 1, 0
5.624991625000001, 1, 1, 0
5.626015125000000, 1, 0, 0
5.626193708333334, 0, 0, 0
5.626319125000000, 0, 1, 0
5.626496166666667, 1, 1, 0
5.627519083333334, 1, 0, 0
5.627698250000000, 0, 0, 0
5.627823041666667, 0, 1, 0
5.628000708333333, 1, 1, 0
5.629023000000000, 1, 0, 0
5.629203250000001, 0, 0, 0
5.629327000000000, 0, 1, 0
5.629505833333334, 1, 1, 0
5.630526958333333, 1, 0, 0
5.630830916666667, 1, 1, 0
5.632030875000001, 1, 0, 0
5.632273208333333, 1, 0, 1
5.632334875000001, 1, 1, 1
5.633534833333334, 1, 0, 1
5.633777458333333, 1, 0, 0
5.633838791666667, 1, 1, 0
5.635038750000001, 1, 0, 0
5.635350750000001, 1, 1, 0
5.639705083333333, 0, 1, 0
5.640007583333333, 1, 1, 0
5.641209625000000, 0, 1, 0
5.641512125000000, 1, 1, 0
5.642714166666667, 0, 1, 0
5.643016666666667, 1, 1, 0
5.643482416666667, 1, 0, 0
5.643786375000000, 1, 1, 0
5.644218708333334, 0, 1, 0
5.644521500000001, 1, 1, 0
5.644986333333334, 1, 0, 0
5.645290333333334, 1, 1, 0
5.645723833333333, 0, 1, 0
5.646026208333334, 1, 1, 0
5.646490291666667, 1, 0, 0
5.646794250000000, 1, 1, 0
5.647228291666667, 0, 1, 0
5.647530750000000, 1, 1, 0
5.647994208333333, 1, 0, 0
5.648298208333333, 1, 1, 0
5.648733291666667, 0, 1, 0
5.649035875000000, 1, 1, 0
5.649498166666667, 1, 0, 0
5.649802125000001, 1, 1, 0
5.650237958333333, 0, 1, 0
5.650540333333334, 1, 1, 0
5.651002083333334, 1, 0, 0
5.651306083333334, 1, 1, 0
5.651742541666667, 0, 1, 0
5.652045333333334, 1, 1, 0
5.652275416666667, 1, 1, 1
5.652506041666667, 1, 0, 1
5.652810000000001, 1, 1, 1
5.653781000000000, 1, 1, 0
5.654009958333334, 1, 0, 0
5.654313958333334, 1, 1, 0
5.655513916666667, 1, 0, 0
5.655817875000000, 1, 1, 0
5.657017833333334, 1, 0, 0
5.657329833333334, 1, 1, 0
5.662244708333334, 0, 1, 0
5.662547875000000, 1, 1, 0
5.663750250000001, 0, 1, 0
5.664052750000001, 1, 1, 0
5.665254791666667, 0, 1, 0
5.665461458333334, 0, 0, 0
5.665557291666667, 1, 0, 0
5.665765458333333, 1, 1, 0
5.666759333333333, 0, 1, 0
5.666965416666667, 0, 0, 0
5.667061833333333, 1, 0, 0
